orderName,familyName,IUCN SciName,NLSK SciName,EltonTraits SciName,JAVIAN SciName,English Common Name,Korean Common Name,Diet-Inv (%),Diet-Vert (%),Diet-Herptile (%),Diet-Fish (%),Diet-GerUnk (%),Diet-Scav (%),Diet-Fruit (%),Diet-Nect (%),Diet-Seed (%),Diet-PlantO (%),For-watbelowsurf (%),For-wataroundsurf (%),For-ground (%),For-understory (%),For-midhigh (%),For-canopy (%),For-aerial (%),For-PelagicSpecialist (%),For-Nocturnal (%),Mp-BodyMass-Value (g),H-Urban (binary),H-Agricultural (binary),H-Coast (binary),H-LakeRiver (binary),H-Wetland (binary),H-GrassShrub (binary),H-Forest (binary),H-MountainAlpin (binary),N-Ground (binary),N-GrassShrub (binary),N-Tree (binary),N-TreeHole (binary),N-CliffCave (binary),N-Waterlevel (binary),N-Artificial (binary),N-Pararsitize (binary),N-Reuse (binary),Ref,,,,,,,,
GRUIFORMES,GRUIDAE,Grus japonensis,Grus japonensis,Grus japonensis,Grus japonensis,Red-crowned Crane,두루미,20,10,10,10,10,0,0,0,10,30,0,50,50,0,0,0,0,0,0,8785.99,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,GRUIDAE,Grus monacha,Grus monacha,Grus monacha,Grus monacha,Hooded Crane,흑두루미,10,0,20,0,0,0,10,0,30,30,0,50,50,0,0,0,0,0,0,3729.9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,GRUIDAE,Grus vipio,Grus vipio,Grus vipio,Grus vipio,White-naped Crane,재두루미,20,0,0,0,10,0,0,0,30,40,0,50,50,0,0,0,0,0,0,4662.99,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,GRUIDAE,Leucogeranus leucogeranus,Grus leucogeranus,Grus leucogeranus,Grus leucogeranus,Siberian Crane,시베리아흰두루미,10,10,0,10,10,0,0,0,10,50,0,50,50,0,0,0,0,0,0,5913.44,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,RALLIDAE,Amaurornis phoenicurus,Amaurornis phoenicurus,Amaurornis phoenicurus,Amaurornis phoenicurus,White-breasted Waterhen,흰배뜸부기,40,0,0,20,0,0,0,0,20,20,0,20,60,20,0,0,0,0,0,180,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,RALLIDAE,Corvus splendens,Corvus splendens,Corvus splendens,Corvus splendens,House Crow,집까마귀,20,10,0,10,0,50,0,10,0,0,0,0,60,20,10,0,10,0,0,292.55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"1, 2",,,,,,,,
GRUIFORMES,RALLIDAE,Coturnicops exquisitus,Coturnicops exquisitus,Coturnicops exquisitus,Coturnicops exquisitus,Swinhoe's Rail,알락뜸부기,40,0,0,0,0,0,0,0,60,0,0,30,40,30,0,0,0,0,0,40.8,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,RALLIDAE,Fulica atra,Fulica atra,Fulica atra,Fulica atra,Common Coot,물닭,10,10,10,10,0,0,0,0,30,30,50,50,0,0,0,0,0,0,0,717.12,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"1,2",,,,,,,,
GRUIFORMES,RALLIDAE,Gallicrex cinerea,Gallicrex cinerea,Gallicrex cinerea,Gallicrex cinerea,Watercock,뜸부기,30,0,0,0,0,0,0,0,40,30,0,20,60,20,0,0,0,0,0,390.39,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,RALLIDAE,Gallinula chloropus,Gallinula chloropus,Gallinula chloropus,Gallinula chloropus,Common Moorhen,쇠물닭,20,0,10,10,0,0,20,0,20,20,0,20,60,20,0,0,0,0,0,339.63,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"1,2",,,,,,,,
GRUIFORMES,RALLIDAE,Rallus aquaticus,Rallus aquaticus,Rallus aquaticus,Rallus aquaticus,Western Water Rail,흰눈썹뜸부기,20,20,10,10,0,0,10,0,10,20,10,40,40,10,0,0,0,0,0,110.67,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,RALLIDAE,Zapornia fusca,Porzana fusca,Porzana fusca,Porzana fusca,Ruddy-breasted Crake,쇠뜸부기사촌,40,0,0,0,0,0,0,0,30,30,0,20,80,0,0,0,0,0,0,57.27,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
GRUIFORMES,RALLIDAE,Zapornia paykullii,Porzana paykullii,Porzana paykullii,#N/A,Band-bellied Crake,한국뜸부기,70,0,0,0,0,0,0,0,30,0,0,20,80,0,0,0,0,0,0,111,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"1,32",,,,,,,,
GRUIFORMES,RALLIDAE,Zapornia pusilla,Porzana pusilla,Porzana pusilla,Porzana pusilla,Baillon's Crake,쇠뜸부기,70,0,0,10,0,0,0,0,10,10,0,50,50,0,0,0,0,0,0,35.4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
OTIDIFORMES,OTIDIDAE,Otis tarda,Otis tarda,Otis tarda,Otis tarda,Great Bustard,느시,40,10,10,0,0,0,0,0,0,40,0,0,80,20,0,0,0,0,0,6759.92,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus agricola,Acrocephalus agricola,Acrocephalus agricola,#N/A,Paddyfield Warbler,북방쇠개개비,100,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,9.6,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"1,74",,,,,,,,
PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus arundinaceus,Acrocephalus orientalis,Acrocephalus arundinaceus,Acrocephalus orientalis,Great Reed-warbler,개개비,70,0,20,0,0,0,10,0,0,0,0,20,20,60,0,0,0,0,0,30,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus bistrigiceps,Acrocephalus bistrigiceps,Acrocephalus bistrigiceps,Acrocephalus bistrigiceps,Black-browed Reed-warbler,쇠개개비,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,8.67,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus dumetorum,Acrocephalus dumetorum,Acrocephalus dumetorum,#N/A,Blyth's Reed-warbler,덤불개개비,90,0,0,0,0,0,0,0,10,0,0,0,20,20,40,20,0,0,0,11.2,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"1, 109, 110",,,,,,,,
PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus schoenobaenus,Acrocephalus schoenobaenus,Acrocephalus schoenobaenus,#N/A,Sedge Warbler,풀쇠개개비,70,0,0,0,0,0,10,0,10,10,0,0,20,60,20,0,0,0,0,11.83,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,"1, 111",,,,,,,,
PASSERIFORMES,ACROCEPHALIDAE,Arundinax aedon,Phragmaticola aedon,Acrocephalus aedon,Acrocephalus aedon,Thick-billed Warbler,큰부리개개비,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,22.4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,AEGITHALIDAE,Aegithalos caudatus,Aegithalos caudatus,Aegithalos caudatus,Aegithalos caudatus,Long-tailed Tit,오목눈이,60,0,0,0,0,0,10,10,10,10,0,0,10,40,10,40,0,0,0,8.6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,AEGITHALIDAE,Aegithalos caudatus,Aegithalos caudatus,Aegithalos caudatus,Aegithalos caudatus,Long-tailed Tit,흰머리오목눈이,60,0,0,0,0,0,10,10,10,10,0,0,10,40,10,40,0,0,0,8.6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ALAUDIDAE,Alauda arvensis,Alauda arvensis,Alauda arvensis,Alauda arvensis,Eurasian Skylark,종다리,40,0,0,0,0,0,0,0,40,20,0,0,100,0,0,0,0,0,0,37.31,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ALAUDIDAE,Alaudala cheleensis ,Calandrella cheleensis,Calandrella cheleensis,Calandrella cheleensis,Asian Short-toed Lark,북방쇠종다리,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,22.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ALAUDIDAE,Calandrella brachydactyla,Calandrella brachydactyla,Calandrella brachydactyla,Calandrella brachydactyla,Greater Short-toed Lark,쇠종다리,60,0,0,0,0,0,0,0,20,20,0,0,100,0,0,0,0,0,0,21.06,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ALAUDIDAE,Eremophila alpestris,Eremophila alpestris,Eremophila alpestris,Eremophila alpestris,Horned Lark,해변종다리,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,33.33,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ALAUDIDAE,Galerida cristata,Galerida cristata,Galerida cristata,#N/A,Crested Lark,뿔종다리,40,0,0,0,0,0,0,0,40,20,0,0,100,0,0,0,0,0,0,42.68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"1,71",,,,,,,,
PASSERIFORMES,ALAUDIDAE,Melanocorypha mongolica,Melanocorypha mongolica,Melanocorypha mongolica,#N/A,Mongolian Lark,흰날개종다리,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,53.94,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,"1, 124, 125, 126",,,,,,,,
PASSERIFORMES,ARTAMIDAE,Artamus fuscus,Artamus fuscus,Artamus fuscus,#N/A,Ashy Woodswallow,회색숲제비,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,39.8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"1,60",,,,,,,,
PASSERIFORMES,BOMBYCILLIDAE,Bombycilla garrulus,Bombycilla garrulus,Bombycilla garrulus,Bombycilla garrulus,Bohemian Waxwing,황여새,30,0,0,0,0,0,50,0,0,20,0,0,0,40,40,0,20,0,0,54.41,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,BOMBYCILLIDAE,Bombycilla japonica,Bombycilla japonica,Bombycilla japonica,Bombycilla japonica,Japanese Waxwing,홍여새,40,0,0,0,0,0,60,0,0,0,0,0,0,50,50,0,0,0,0,42.3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CALCARIIDAE,Calcarius lapponicus,Calcarius lapponicus,Calcarius lapponicus,Calcarius lapponicus,Lapland Longspur,긴발톱멧새,50,0,0,0,0,0,0,0,50,0,0,0,70,10,20,0,0,0,0,27.84,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CALCARIIDAE,Plectrophenax nivalis,Plectrophenax nivalis,Plectrophenax nivalis,Plectrophenax nivalis,Snow Bunting,흰멧새,30,0,0,0,0,0,0,0,0,70,0,0,90,10,0,0,0,0,0,42.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CAMPEPHAGIDAE,Lalage melaschistos,Coracina melaschistos,Coracina melaschistos,Coracina melaschistos,Black-winged Cuckooshrike,흑할미새사촌,80,0,0,0,0,0,20,0,0,0,0,0,0,20,0,80,0,0,0,43,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CAMPEPHAGIDAE,Pericrocotus divaricatus,Pericrocotus divaricatus,Pericrocotus divaricatus,Pericrocotus divaricatus,Ashy Minivet,할미새사촌,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,24.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CERTHIIDAE,Certhia familiaris,Certhia familiaris,Certhia familiaris,Certhia familiaris,Eurasian Treecreeper,나무발발이,60,0,0,0,0,0,0,0,40,0,0,0,40,30,30,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CINCLIDAE,Cinclus pallasii,Cinclus pallasii,Cinclus pallasii,Cinclus pallasii,Brown Dipper,물까마귀,100,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,0,0,0,76,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,"1,2",,,,,,,,
PASSERIFORMES,CISTICOLIDAE,Cisticola juncidis,Cisticola juncidis,Cisticola juncidis,Cisticola juncidis,Zitting Cisticola,개개비사촌,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0,0,0,6.81,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Corvus corax,Corvus corax,Corvus corax,Corvus corax,Common Raven,큰까마귀,10,20,10,10,0,20,10,0,10,10,0,0,80,0,10,0,10,0,0,927.97,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Corvus corone,Corvus corone,Corvus corone,Corvus corone,Carrion Crow,까마귀,30,20,20,0,0,20,0,0,10,0,0,0,90,0,0,0,10,0,0,570,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Corvus dauuricus,Corvus dauuricus,Corvus dauuricus,Corvus dauuricus,Daurian Jackdaw,갈까마귀,60,0,0,0,0,0,0,0,40,0,0,0,50,20,20,10,0,0,0,208,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Corvus frugilegus,Corvus frugilegus,Corvus frugilegus,Corvus frugilegus,Rook,떼까마귀,30,10,10,0,0,10,0,0,40,0,0,0,90,10,0,0,0,0,0,452.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Corvus macrorhynchos,Corvus macrorhynchos,Corvus macrorhynchos,Corvus macrorhynchos,Large-billed Crow,큰부리까마귀,20,10,10,0,0,30,20,0,10,0,0,0,100,0,0,0,0,0,0,513.14,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Culicicapa ceylonensis,Culicicapa ceylonensis,Culicicapa ceylonensis,#N/A,Grey-headed Canary-flycatcher,회색머리노랑딱새,100,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,7.7,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"1, 120, 121",,,,,,,,
PASSERIFORMES,CORVIDAE,Cyanopica cyanus,Cyanopica cyanus,Cyanopica cyanus,Cyanopica cyanus,Asian Azure-winged Magpie,물까치,80,0,0,0,0,0,10,0,10,0,0,0,0,20,60,20,0,0,0,95.91,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Garrulus glandarius,Garrulus glandarius,Garrulus glandarius,Garrulus glandarius,Eurasian Jay,어치,40,10,0,0,0,0,30,0,20,0,0,0,60,20,20,0,0,0,0,159.46,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Nucifraga caryocatactes,Nucifraga caryocatactes,Nucifraga caryocatactes,Nucifraga caryocatactes,Northern Nutcracker,잣까마귀,30,10,0,0,0,0,0,0,60,0,0,0,40,20,20,20,0,0,0,182.51,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Pica pica,Pica pica,Pica pica,Pica pica,Eurasian Magpie,까치,20,20,20,0,0,20,10,0,10,0,0,0,70,10,10,0,10,0,0,217.48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"1,2",,,,,,,,
PASSERIFORMES,CORVIDAE,Pyrrhocorax pyrrhocorax,Pyrrhocorax pyrrhocorax,Pyrrhocorax pyrrhocorax,#N/A,Red-billed Chough,붉은부리까마귀,50,0,0,0,10,10,10,0,20,0,0,0,70,0,30,0,0,0,0,276.68,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,"1,64",,,,,,,,
PASSERIFORMES,DICRURIDAE,Dicrurus hottentottus,Dicrurus hottentottus,Dicrurus hottentottus,#N/A,Hair-crested Drongo,바람까마귀,50,0,10,0,0,0,0,40,0,0,0,0,0,20,60,20,0,0,0,79.19,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"1,68",,,,,,,,
PASSERIFORMES,DICRURIDAE,Dicrurus leucophaeus,Dicrurus leucophaeus,Dicrurus leucophaeus,#N/A,Ashy Drongo,회색바람까마귀,80,10,10,0,0,0,0,0,0,0,0,0,0,0,40,30,30,0,0,37.6,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"1,62",,,,,,,,
PASSERIFORMES,DICRURIDAE,Dicrurus macrocercus,Dicrurus macrocercus,Dicrurus macrocercus,Dicrurus macrocercus,Black Drongo,검은바람까마귀,40,10,10,0,0,10,0,20,10,0,0,0,0,0,33,33,33,0,0,48.3,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ELANIDAE,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,#N/A,Black-winged Kite,검은어깨매,20,60,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,259.76,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,"1, 122, 123",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza aureola,Emberiza aureola,Emberiza aureola,Emberiza aureola,Yellow-breasted Bunting,검은머리촉새,30,0,0,0,0,0,0,0,50,20,0,0,0,30,40,30,0,0,0,19.6,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza bruniceps,Emberiza bruniceps,Emberiza bruniceps,#N/A,Red-headed Bunting,붉은머리멧새,30,0,0,0,0,0,0,0,50,20,0,0,0,30,40,30,0,0,0,24.8,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,"1,96",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza chrysophrys,Emberiza chrysophrys,Emberiza chrysophrys,Emberiza chrysophrys,Yellow-browed Bunting,노랑눈썹멧새,30,0,0,0,0,0,0,0,60,10,0,0,0,0,100,0,0,0,0,17.97,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza cioides,Emberiza cioides,Emberiza cioides,Emberiza cioides,Meadow Bunting,멧새,30,0,0,0,0,0,0,0,60,10,0,0,100,0,0,0,0,0,0,21.02,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza citrinella,Emberiza citrinella,Emberiza citrinella,Emberiza citrinella,Yellowhammer,노랑멧새,30,0,0,0,0,0,0,0,60,10,0,0,100,0,0,0,0,0,0,29.7,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza elegans,Emberiza elegans,Emberiza elegans,Emberiza elegans,Yellow-throated Bunting,노랑턱멧새,30,0,0,0,0,0,0,0,60,10,0,0,0,20,60,20,0,0,0,16.84,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza fucata,Emberiza fucata,Emberiza fucata,Emberiza fucata,Chestnut-eared Bunting,붉은뺨멧새,30,0,0,0,0,0,0,0,60,10,0,0,0,50,50,0,0,0,0,19.8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza hortulana,Emberiza hortulana,Emberiza hortulana,Emberiza hortulana,Ortolan Bunting,회색머리멧새,70,0,0,0,0,0,0,0,30,0,0,0,50,50,0,0,0,0,0,19.9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza jankowskii,Emberiza jankowskii,Emberiza jankowskii,#N/A,Rufous-backed Bunting,점박이멧새,30,0,0,0,0,0,0,0,60,10,0,0,100,0,0,0,0,0,0,22.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"1,95",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza leucocephalos,Emberiza leucocephalos,Emberiza leucocephalos,Emberiza leucocephalos,Pine Bunting,흰머리멧새,30,0,0,0,0,0,0,0,50,20,0,0,100,0,0,0,0,0,0,28.5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza melanocephala,Emberiza melanocephala,Emberiza melanocephala,Emberiza melanocephala,Black-headed Bunting,검은머리멧새,30,0,0,0,0,0,0,0,60,10,0,0,0,0,40,60,0,0,0,28.31,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza pallasi,Emberiza pallasi,Emberiza pallasi,Emberiza pallasi,Pallas's Bunting,북방검은머리쑥새,30,0,0,0,0,0,0,0,50,20,0,0,70,20,10,0,0,0,0,13.96,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza pusilla,Emberiza pusilla,Emberiza pusilla,Emberiza pusilla,Little Bunting,쇠붉은뺨멧새,30,0,0,0,0,0,0,0,70,0,0,0,0,20,60,20,0,0,0,14.57,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza rustica,Emberiza rustica,Emberiza rustica,Emberiza rustica,Rustic Bunting,쑥새,30,0,0,0,0,0,0,0,70,0,0,0,0,20,60,20,0,0,0,20.54,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza rutila,Emberiza rutila,Emberiza rutila,Emberiza rutila,Chestnut Bunting,꼬까참새,70,0,0,0,0,0,0,0,30,0,0,0,0,30,40,30,0,0,0,17.5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza schoeniclus,Emberiza schoeniclus,Emberiza schoeniclus,Emberiza schoeniclus,Reed Bunting,검은머리쑥새,30,0,0,0,0,0,0,0,50,20,0,0,90,10,0,0,0,0,0,18.4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza spodocephala,Emberiza spodocephala,Emberiza spodocephala,Emberiza spodocephala,Black-faced Bunting,촉새,70,0,0,0,0,0,0,0,30,0,0,0,90,10,0,0,0,0,0,18.45,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza spodocephala,Emberiza spodocephala,Emberiza spodocephala,Emberiza spodocephala,Black-faced Bunting,섬촉새,70,0,0,0,0,0,0,0,30,0,0,0,90,10,0,0,0,0,0,18.45,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza sulphurata,Emberiza sulphurata,Emberiza sulphurata,Emberiza sulphurata,Yellow Bunting,무당새,30,0,0,0,0,0,0,0,60,10,0,0,80,10,10,0,0,0,0,14.89,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza tristrami,Emberiza tristrami,Emberiza tristrami,Emberiza tristrami,Tristram's Bunting,흰배멧새,30,0,0,0,0,0,0,0,60,10,0,0,0,50,40,10,0,0,0,18,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza variabilis,Emberiza variabilis,Emberiza variabilis,Emberiza variabilis,Grey Bunting,검은멧새,30,0,0,0,0,0,0,0,60,10,0,0,80,20,0,0,0,0,0,23.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,EMBERIZIDAE,Emberiza yessoensis,Emberiza yessoensis,Emberiza yessoensis,Emberiza yessoensis,Ochre-rumped Bunting,쇠검은머리쑥새,30,0,0,0,0,0,0,0,60,10,0,0,60,30,10,0,0,0,0,13.49,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,ESTRILDIDAE,Lonchura punctulata,Lonchura punctulata,Lonchura punctulata,#N/A,Scaly-breasted Munia,얼룩무늬납부리새,10,0,0,0,0,0,20,0,50,20,0,0,50,50,0,0,0,0,0,13.6,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,"1,92",,,,,,,,
PASSERIFORMES,FRINGILLIDAE,Acanthis flammea,Carduelis flammea,Carduelis flammea,Carduelis flammea,Redpoll,홍방울새,30,0,0,0,0,0,0,0,40,30,0,0,100,0,0,0,0,0,0,13,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,FRINGILLIDAE,Acanthis hornemanni,Carduelis hornemanni,Carduelis hornemanni,Carduelis hornemanni,Hoary Redpoll,쇠홍방울새,0,0,0,0,0,0,0,0,40,60,0,0,0,50,50,0,0,0,0,15.2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,FRINGILLIDAE,Carpodacus erythrinus,Carpodacus erythrinus,Carpodacus erythrinus,Carpodacus erythrinus,Common Rosefinch,적원자,10,0,0,0,0,0,20,10,30,30,0,0,50,50,0,0,0,0,0,23.97,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,"1,2",,,,,,,,
PASSERIFORMES,FRINGILLIDAE,Carpodacus roseus,Carpodacus roseus,Carpodacus roseus,Carpodacus roseus,Pallas's Rosefinch,양진이,10,0,0,0,0,0,10,0,60,20,0,0,33,33,33,0,0,0,0,28.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"1,2",,,,,,,,
